update,train_loss_mean,grad_norm,min_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_min_margin,eval_n_violations
87,0.9146786003832752,0.18489990777865525,-3.5154162665805364,-2.0914187710431293,0.09244394302368164,24,,,
88,0.1296360607170637,0.016366580881316456,-2.7794283579369976,-2.106374271936523,0.08118820190429688,0,,,
89,8.67284857882439,0.2207106496862608,-3.261824760918624,1.0729014086052757e-06,1.1660802364349365,8,,,
90,1.6265407171323403,0.7885385247986032,-3.6948772072839198,-2.090270849580187,0.07636117935180664,16,10.403722332899768,-3.6340029874871513,0
91,0.840137184591069,0.1748082581743043,-3.4959702378665343,-2.0917451484131147,0.0630793571472168,24,,,
92,0.0997072540415193,0.012174800112836741,-2.7293190754857113,-2.1081282789724707,0.055962324142456055,0,,,
93,7.905475946693832,0.21103811676619857,-3.2162655925428814,1.751843671460307e-06,1.7540485858917236,8,,,
94,1.2159366606819124,0.6437838385890527,-3.4921044401361856,-2.0999694987352853,0.05277514457702637,16,,,
95,0.4238542715583486,0.09614007109717408,-3.1804207995438682,-2.102677035845104,0.04988431930541992,24,,,
96,0.02185283481357213,0.001134907134027415,-2.448930731285098,-2.118654824445104,0.030799388885498047,0,,,
97,8.146600757510342,0.18050443675275346,-3.152503428786872,5.968009401224883e-06,1.1626505851745605,8,,,
98,1.0014359644781652,0.58028683602701,-3.3870790096667776,-2.105365848410136,0.07421278953552246,16,,,
99,0.27364619528417955,0.0636649159146401,-3.0202884701715114,-2.10813962982196,0.05460929870605469,0,,,
100,8.256233373869316,0.17972382365769576,-3.1370408108224943,-7.723708581597322e-07,1.1507973670959473,8,9.416654161576536,-3.3966557825290282,1
101,0.8925368058036101,0.5366994697077432,-3.332245217239392,-2.1079228992511436,0.08092141151428223,16,,,
102,0.20034288805957443,0.0460815152285237,-2.922230947391633,-2.1108997869444015,0.05749678611755371,0,,,
103,8.16115605831637,0.24912997106966217,-3.1755384773697832,0.00030682722043684496,1.2372088432312012,8,,,
104,0.9308747328600282,0.5349713842580033,-3.354067755785284,-2.10726527143931,0.07850790023803711,16,,,
105,0.20519473056846904,0.0464991625598432,-2.928351412794834,-2.1106807596868613,0.055179595947265625,0,,,
106,8.232234685589026,0.2736683211872712,-3.13152680727225,-1.1997121940332534e-07,1.2076013088226318,8,,,
107,0.8011738762470368,0.4906502218953777,-3.285407729289891,-2.1102317827737544,0.05643463134765625,16,,,
108,0.1430696825223137,0.03161639254028946,-2.8290233869883727,-2.113937241115531,0.04560375213623047,0,,,
109,8.312618994085103,0.295750985110774,-3.105359027011281,3.341078168128675e-06,1.163412094116211,8,,,
110,0.7041745371323218,0.4463577093223388,-3.235879947805228,-2.112554308732473,0.05412912368774414,16,8.846863721185455,-3.201215290469799,1
111,0.10205999725398306,0.02121060776563553,-2.7428576283262345,-2.116937631281453,0.04340982437133789,0,,,
112,8.121414123620596,0.17974698475148904,-3.0178019109254866,1.910111395719838e-07,1.183863639831543,8,,,
113,0.5079664623833996,0.3534250525901106,-3.107935216974311,-2.117883929004797,0.05569291114807129,16,,,
114,0.04834153280178966,0.008185427048937703,-2.5803143700779407,-2.122910852660251,0.03828763961791992,0,,,
