cell,umax,obstacles,sweep,sweep_var,tol,admm_max_iter,scp_iter,seed,cos_AD,rel_l2_AD,sign_AD,descent_AD,cos_FD,rel_l2_FD,sign_FD,descent_FD,gnorm,conv_error,num_iter,admm_iters_last,eq_viol,ineq_viol,n_active,n_active_box,n_active_obs,cos_AD_FD_tight,fwd_ms,bwd_ms
C1_loose_off,10000.0,0,admm_iter,10,1e-10,10,15,3,0.9999999940592865,0.00015888472463509667,1.0,1.0,0.9999999818616506,0.0005294091600218172,0.7142857142857143,1.0,35.77680946951878,8.7729863908384e-05,15,10.0,0.000177655417375795,0.0,0.0,0.0,0.0,0.9999999753060549,nan,246.95660779252648
C1_loose_off,10000.0,0,admm_iter,25,1e-10,25,15,0,0.9999999999999852,2.7850723050316918e-06,1.0,1.0,0.9999999931348089,0.0005237821567592421,0.8571428571428571,1.0,83.76211973058881,9.779374256571605e-08,15,25.0,1.0213390612259636e-06,0.0,0.0,0.0,0.0,0.999999993151479,nan,355.2521071396768
C1_loose_off,10000.0,0,admm_iter,25,1e-10,25,15,1,0.9999999999999992,2.967454042133261e-06,1.0,1.0,0.9999999985434029,0.000766460238404608,0.8571428571428571,1.0,153.1947274467928,1.6465112537278337e-07,15,25.0,5.493241814434868e-07,0.0,0.0,0.0,0.0,0.9999999985440698,nan,355.2521071396768
C1_loose_off,10000.0,0,admm_iter,25,1e-10,25,15,2,0.9999999999999971,4.3887340934271036e-06,1.0,1.0,0.9999999990340653,0.0008163927859579323,0.8571428571428571,1.0,141.56729748711408,1.704405758751193e-07,15,25.0,5.143649141067219e-07,0.0,0.0,0.0,0.0,0.9999999990345168,nan,355.2521071396768
C1_loose_off,10000.0,0,admm_iter,25,1e-10,25,15,3,0.9999999999998157,6.867321329858105e-07,1.0,1.0,0.9999999753762696,0.00043894481142622073,0.7142857142857143,1.0,35.780934403629956,4.48431925620385e-08,15,25.0,5.737154028325964e-07,0.0,0.0,0.0,0.0,0.9999999753060549,nan,355.2521071396768
C1_loose_off,10000.0,0,admm_iter,50,1e-10,50,15,0,0.9999999999999913,2.363238476001474e-06,1.0,1.0,0.9999999931386255,0.0005241846418043845,0.8571428571428571,1.0,83.76215492762995,1.6979366734837242e-07,15,50.0,4.266405947819758e-06,0.0,0.0,0.0,0.0,0.999999993151479,nan,461.4421152509749
C1_loose_off,10000.0,0,admm_iter,50,1e-10,50,15,1,0.9999999999999999,1.238061698875803e-06,1.0,1.0,0.9999999985438068,0.0007681859566814748,0.8571428571428571,1.0,153.19499235243407,1.9049705712870235e-07,15,50.0,2.9904231635118934e-06,0.0,0.0,0.0,0.0,0.9999999985440698,nan,461.4421152509749
C1_loose_off,10000.0,0,admm_iter,50,1e-10,50,15,2,0.9999999999999997,8.026703849828371e-07,1.0,1.0,0.9999999990344484,0.0008199755448111599,0.8571428571428571,1.0,141.56780507456608,1.1039694791659116e-07,15,50.0,3.0044034404085153e-06,0.0,0.0,0.0,0.0,0.9999999990345168,nan,461.4421152509749
C1_loose_off,10000.0,0,admm_iter,50,1e-10,50,15,3,0.999999999997742,2.5507509553641313e-06,1.0,1.0,0.9999999755480589,0.00043949452529381026,0.7142857142857143,1.0,35.78089540876617,1.7950289732393543e-07,15,50.0,1.0952626407625789e-05,0.0,0.0,0.0,0.0,0.9999999753060549,nan,461.4421152509749
C1_loose_off,10000.0,0,admm_iter,100,1e-10,100,15,0,0.9999999999999999,7.27283395729143e-07,1.0,1.0,0.9999999931493967,0.0005257563316464095,0.8571428571428571,1.0,83.76229167236148,1.0863971178221021e-07,15,100.0,4.190390980224892e-06,0.0,0.0,0.0,0.0,0.999999993151479,nan,675.9353969246149
C1_loose_off,10000.0,0,admm_iter,100,1e-10,100,15,1,1.0,1.221901306095694e-06,1.0,1.0,0.9999999985437971,0.0007682021292305673,0.8571428571428571,1.0,153.19499483232232,5.401390351655877e-07,15,100.0,3.7601506831438477e-06,0.0,0.0,0.0,0.0,0.9999999985440698,nan,675.9353969246149
C1_loose_off,10000.0,0,admm_iter,100,1e-10,100,15,2,0.9999999999999998,2.7385498220765897e-07,1.0,1.0,0.9999999990344973,0.0008205038969273201,0.8571428571428571,1.0,141.56787992697247,1.1119611098564519e-07,15,100.0,2.295371708465543e-06,0.0,0.0,0.0,0.0,0.9999999990345168,nan,675.9353969246149
C1_loose_off,10000.0,0,admm_iter,100,1e-10,100,15,3,0.9999999999979953,2.853188447591646e-06,1.0,1.0,0.9999999755343351,0.00044006275284915115,0.7142857142857143,1.0,35.78087316872461,1.3386508644630535e-07,15,100.0,7.3940732157517926e-06,0.0,0.0,0.0,0.0,0.9999999753060549,nan,675.9353969246149
C1_loose_off,10000.0,0,admm_iter,300,1e-10,300,15,0,1.0000000000000002,3.78656811788768e-08,1.0,1.0,0.9999999931517336,0.0005264241550734223,0.8571428571428571,1.0,83.76234940096077,1.6140397018915564e-08,15,300.0,3.148783049487816e-06,0.0,0.0,0.0,0.0,0.999999993151479,nan,1601.6609850339592
C1_loose_off,10000.0,0,admm_iter,300,1e-10,300,15,1,1.0000000000000002,4.867785219857968e-10,1.0,1.0,0.9999999985440698,0.0007694219422059397,0.8571428571428571,1.0,153.19518207463898,1.0002168818190604e-07,15,300.0,3.4110797308639285e-06,0.0,0.0,0.0,0.0,0.9999999985440698,nan,1601.6609850339592
C1_loose_off,10000.0,0,admm_iter,300,1e-10,300,15,2,0.9999999999999998,7.818117469523048e-09,1.0,1.0,0.9999999990345202,0.0008207697299216711,0.8571428571428571,1.0,141.56791758758357,1.3593039946413477e-07,15,300.0,1.0392693211426329e-05,0.0,0.0,0.0,0.0,0.9999999990345168,nan,1601.6609850339592
C1_loose_off,10000.0,0,admm_iter,300,1e-10,300,15,3,0.9999999999999046,1.690006396892946e-06,1.0,1.0,0.9999999752564322,0.00044034870799035793,0.7142857142857143,1.0,35.78088747027066,6.974937977188844e-08,15,300.0,8.18076975575229e-06,0.0,0.0,0.0,0.0,0.9999999753060549,nan,1601.6609850339592
C1_loose_off,10000.0,0,admm_iter,800,1e-10,800,15,0,1.0000000000000002,1.7635544828199412e-10,1.0,1.0,0.9999999931514806,0.0005264613037130161,0.8571428571428571,1.0,83.76235254959013,1.9105870744523523e-07,15,800.0,3.4611848455726586e-06,0.0,0.0,0.0,0.0,0.999999993151479,nan,3763.1432018242776
C1_loose_off,10000.0,0,admm_iter,800,1e-10,800,15,1,1.0000000000000002,3.353433379718945e-10,1.0,1.0,0.9999999985440698,0.0007694211301127304,0.8571428571428571,1.0,153.19518194999642,1.1355603641433065e-07,15,800.0,3.672409289072569e-06,0.0,0.0,0.0,0.0,0.9999999985440698,nan,3763.1432018242776
C1_loose_off,10000.0,0,admm_iter,800,1e-10,800,15,2,1.0,5.969141681443952e-10,1.0,1.0,0.9999999990345169,0.0008207781293576707,0.8571428571428571,1.0,141.56791877678262,1.6339235830997723e-07,15,800.0,3.8076585747059e-06,0.0,0.0,0.0,0.0,0.9999999990345168,nan,3763.1432018242776
C1_loose_off,10000.0,0,admm_iter,800,1e-10,800,15,3,0.9999999999999998,7.640555183761206e-08,1.0,1.0,0.9999999753035697,0.00043889669636506325,0.7142857142857143,1.0,35.78094327127278,5.421475686440136e-08,15,800.0,1.0136588413734565e-05,0.0,0.0,0.0,0.0,0.9999999753060549,nan,3763.1432018242776
C2_tight_off,0.1,0,tol,0.1,0.1,800,15,0,0.9992012400090823,0.9007768174687077,1.0,1.0,0.9992029096391345,0.9007124806933084,1.0,1.0,8.308194065423823,0.08242514905870303,5,1.0,0.32005664695369557,0.1345989663608102,27.0,27.0,0.0,0.9999999933019592,nan,30.040564015507698
C2_tight_off,0.1,0,tol,0.1,0.1,800,15,1,0.9998510032735038,0.951799792852506,0.8571428571428571,1.0,0.9998511169536534,0.9517572640389776,0.7142857142857143,1.0,13.000500222716072,0.08036290754240634,6,1.0,0.3400167838626922,0.40693484878786024,22.0,22.0,0.0,0.9999999995616202,nan,30.040564015507698
C2_tight_off,0.1,0,tol,0.1,0.1,800,15,2,0.9999144226961444,0.9327405369933022,0.8571428571428571,1.0,0.9999146833962733,0.9326664334282149,0.8571428571428571,1.0,13.99518239753467,0.0798581806418128,6,1.0,0.3216841921152752,0.3580785600544548,27.0,27.0,0.0,0.9999999987825928,nan,30.040564015507698
C2_tight_off,0.1,0,tol,0.1,0.1,800,15,3,0.9932052442982576,0.6631641187097854,1.0,1.0,0.9932559283263201,0.6631872493364981,1.0,1.0,5.723835576421958,0.08723314969643896,4,1.0,0.28528065570591593,0.008760808077444962,28.0,28.0,0.0,0.9999988348705178,nan,30.040564015507698
C2_tight_off,0.1,0,tol,0.01,0.01,800,15,0,0.9999504841484531,0.2120730609507271,1.0,1.0,0.9999512257514992,0.21156125763943198,1.0,1.0,65.93189942261132,0.00930602207311329,3,1.0,0.011144239220869236,0.1858532316191918,27.0,27.0,0.0,0.9999999933019592,nan,210.4364177212119
C2_tight_off,0.1,0,tol,0.01,0.01,800,15,1,0.9999996467758646,0.12133186479242432,0.8571428571428571,1.0,0.9999996624320845,0.12055658477593167,0.7142857142857143,1.0,236.95687232319045,0.009249203065149758,6,1.0,0.009875462656754229,0.20902655517906155,22.0,22.0,0.0,0.9999999995616202,nan,210.4364177212119
C2_tight_off,0.1,0,tol,0.01,0.01,800,15,2,0.9999993471380418,0.13951918816729164,1.0,1.0,0.9999993958697783,0.13857110681383936,1.0,1.0,179.03112559598512,0.009582310380209152,5,1.0,0.010958662857636085,0.21518895848600966,27.0,27.0,0.0,0.9999999987825928,nan,210.4364177212119
C2_tight_off,0.1,0,tol,0.01,0.01,800,15,3,0.9998662040150776,0.12195835654370626,1.0,1.0,0.9998639705474617,0.1221021794896533,1.0,1.0,14.783522435260709,0.008009653210038964,7,1.0,0.011510978876512788,0.13689383978765637,28.0,28.0,0.0,0.9999988348705178,nan,210.4364177212119
C2_tight_off,0.1,0,tol,0.001,0.001,800,15,0,0.9999991837536254,0.030124064834669683,1.0,1.0,0.9999992726961007,0.02949456477418962,1.0,1.0,81.14021195741293,0.0009832383073991174,4,1.0,0.0013477249950027805,0.021573484117075437,27.0,27.0,0.0,0.9999999933019592,nan,196.90116122364998
C2_tight_off,0.1,0,tol,0.001,0.001,800,15,1,0.9999999975162401,0.010327859840652197,1.0,1.0,0.9999999983458527,0.009454682237661147,0.8571428571428571,1.0,266.89142264519484,0.0009187830804583963,5,1.0,0.000874483304512115,0.018781036666407874,22.0,22.0,0.0,0.9999999995616202,nan,196.90116122364998
C2_tight_off,0.1,0,tol,0.001,0.001,800,15,2,0.9999999847626124,0.02436405805745751,1.0,1.0,0.9999999912543307,0.023289166458762427,1.0,1.0,202.98941050407757,0.0009844583572481413,3,1.0,0.0013416172407144378,0.025674285962195495,27.0,27.0,0.0,0.9999999987825928,nan,196.90116122364998
C2_tight_off,0.1,0,tol,0.001,0.001,800,15,3,0.9999986379436784,0.014306362499614393,1.0,1.0,0.9999980727134947,0.014488478690805185,1.0,1.0,16.579355328260593,0.0007383432520881722,2,1.0,0.001401887224971671,0.02095648589639268,28.0,28.0,0.0,0.9999988348705178,nan,196.90116122364998
C2_tight_off,0.1,0,tol,0.0001,0.0001,800,15,0,0.9999999974479958,0.0016383161230579435,1.0,1.0,0.9999999959268445,0.0009953038858814334,1.0,1.0,83.52120719816283,9.348048465466705e-05,4,1.0,0.0001416829172184888,0.0021283730893259384,27.0,27.0,0.0,0.9999999933019592,nan,259.1302110813558
C2_tight_off,0.1,0,tol,0.0001,0.0001,800,15,1,0.9999999999993843,0.0001504402635754888,1.0,1.0,0.9999999995824288,0.0007322262013680963,0.8571428571428571,1.0,269.6359708609202,7.932356459894319e-05,4,1.0,2.7025981672818748e-05,0.00034343958948948594,22.0,22.0,0.0,0.9999999995616202,nan,259.1302110813558
C2_tight_off,0.1,0,tol,0.0001,0.0001,800,15,2,0.9999999999672174,0.0009464562024189952,1.0,1.0,0.9999999990676037,0.00015996020662761506,1.0,1.0,207.86152025742595,7.966514597869401e-05,3,1.0,0.00010444955137557938,0.001712220360490735,27.0,27.0,0.0,0.9999999987825928,nan,259.1302110813558
C2_tight_off,0.1,0,tol,0.0001,0.0001,800,15,3,0.9999999824814556,0.0010491113987277656,1.0,1.0,0.9999988986978403,0.001894615926410255,1.0,1.0,16.80101998152582,7.508435332713448e-05,4,1.0,0.00015257939915197676,0.0014295630008790833,28.0,28.0,0.0,0.9999988348705178,nan,259.1302110813558
C2_tight_off,0.1,0,tol,1e-06,1e-06,800,15,0,0.9999999999999818,4.578591591474419e-06,1.0,1.0,0.99999999331551,0.0006523688450835142,1.0,1.0,83.65775280739314,8.189977314804198e-07,6,1.0,5.3088667625200575e-06,7.963831029397794e-06,27.0,27.0,0.0,0.9999999933019592,nan,862.8691430203617
C2_tight_off,0.1,0,tol,1e-06,1e-06,800,15,1,0.9999999999999986,7.275563553315178e-06,1.0,1.0,0.9999999995609826,0.0008899998134054482,0.8571428571428571,1.0,269.6785019624806,5.136896927826484e-07,8,1.0,1.0435377233755986e-05,2.49893409029478e-06,22.0,22.0,0.0,0.9999999995616202,nan,862.8691430203617
C2_tight_off,0.1,0,tol,1e-06,1e-06,800,15,2,0.9999999999999983,7.3485159106824065e-06,1.0,1.0,0.9999999987803292,0.0011099411524530542,1.0,1.0,208.0599601210501,6.333335195451983e-07,5,1.0,5.731576223590108e-06,1.1767793359346301e-06,27.0,27.0,0.0,0.9999999987825928,nan,862.8691430203617
C2_tight_off,0.1,0,tol,1e-06,1e-06,800,15,3,0.9999999999865282,1.1498396968460118e-05,1.0,1.0,0.9999988322198298,0.0015361689386530558,1.0,1.0,16.818208961190386,6.328290404894465e-08,3,1.0,3.3608063399412623e-06,1.0881669627663126e-05,28.0,28.0,0.0,0.9999988348705178,nan,862.8691430203617
C2_tight_off,0.1,0,admm_iter,5,1e-10,5,15,0,0.9995808546847837,0.4488452481569252,1.0,1.0,0.9995830380760681,0.44848658779066225,1.0,1.0,46.15170153638549,0.014893679061719553,15,5.0,0.031227517783192667,0.4703157985797909,27.0,27.0,0.0,0.9999999933019592,nan,154.1949352249503
C2_tight_off,0.1,0,admm_iter,5,1e-10,5,15,1,0.9999665797749842,0.5982830302060432,0.8571428571428571,1.0,0.9999667356085645,0.5979285343036181,0.7142857142857143,1.0,108.33969445312998,0.028808488214323885,15,5.0,0.060879475785048535,1.1084458838303726,22.0,22.0,0.0,0.9999999995616202,nan,154.1949352249503
C2_tight_off,0.1,0,admm_iter,5,1e-10,5,15,2,0.9999577387306983,0.5645224485262036,1.0,1.0,0.9999581381070043,0.5640424959534818,1.0,1.0,90.61155976122132,0.025099581827409956,15,5.0,0.05147063308682703,0.9166294056422984,27.0,27.0,0.0,0.9999999987825928,nan,154.1949352249503
C2_tight_off,0.1,0,admm_iter,5,1e-10,5,15,3,0.9998729197776485,0.11307369252322075,1.0,1.0,0.9998708601003379,0.11321876243090052,1.0,1.0,14.933523090060481,0.004198105526904899,15,5.0,0.00978859214705125,0.12542023658855084,28.0,28.0,0.0,0.9999988348705178,nan,154.1949352249503
