update,train_loss_mean,grad_norm,min_obs_margin,max_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_closest_margin,eval_n_grazing,eval_n_violations,fwd_conv_max,fwd_iters_max,fwd_n_nonconv,fwd_rs_max,fwd_comp_max
60,0.38471827791488056,0.04623851747715853,-0.7207261531673392,-0.5541133695368128,-0.5121469832211138,11.75404977798462,0,32.731009693573945,6.366224490172989e-05,9,1,0.0009354102295360545,2,0,1.267178696451321e-05,1.3552527156068805e-16
61,31.666483050679897,0.947879086769659,-0.6293184705595167,1.5367411121514074e-05,1.5160764991861697e-05,84.70417952537537,24,,,,,0.0009793916894753618,26,0,7.128049666619218e-05,0.05077551229807994
62,0.39823169253991075,0.05044166595179573,-0.720350996036361,-0.5545540451381772,-0.5127957275012842,11.788935422897339,0,,,,,0.0009116858599196032,2,0,1.0535022799351701e-05,1.3552527156068805e-16
63,33.5428768680677,1.9707254674914012,-0.6896173275930415,4.363050002809121e-05,4.3338222483702005e-05,74.7008843421936,24,,,,,0.0010612115694357271,40,1,5.8406703815077544e-05,0.014188931827781786
64,0.42680420352946097,0.05011628328487522,-0.7194663240081072,-0.5537465209571475,-0.5120483026664626,12.157933712005615,0,,,,,0.0008086391447235247,2,0,1.5725246637510182e-05,1.3552527156068805e-16
65,33.080925098906384,6.068206126001199,-0.7191878282610229,-5.21228199401591e-06,-3.906369788975184e-06,73.92809295654297,24,,,,,0.0009859144309381455,40,1,4.27180952456189e-06,0.002218196616831416
66,0.4094668279624179,0.05103003854199973,-0.7222184844537458,-0.581064982725161,-0.5428623065229381,12.373939037322998,0,,,,,0.0009107665929818098,1,0,1.6789212689771738e-05,1.3552527156068805e-16
67,32.213952252298746,0.9991457133960748,-0.6461741463535602,6.453280163620789e-05,6.421707988191194e-05,75.67062282562256,24,,,,,0.004406956338557644,40,1,9.862724601195083e-05,0.09702321976818738
68,0.4183605193623322,0.04682817931665197,-0.7157641487603348,-0.5568824509909664,-0.516793018170064,11.776268243789673,0,,,,,0.0008660502477498416,1,0,1.679499176610033e-05,1.3552527156068805e-16
69,30.326632844753348,1.9772419337482625,-0.5233680333388693,1.6848249622780642e-05,1.6704455779947835e-05,105.91823649406433,24,,,,,0.0009868046012856402,30,0,2.9521011184856858e-05,0.02217019032392818
70,0.4797589904362916,0.052543901577810304,-0.7096450057432966,-0.520680824660585,-0.47784735500771025,11.780713081359863,0,32.77881433181003,-4.747934017279576e-06,9,0,0.0009629761923734825,2,0,9.807727623045714e-06,1.3552527156068805e-16
71,32.70905833901633,1.642696510487531,-0.6879794083345887,-4.68168261846813e-06,-3.1859031837111473e-06,68.99787497520447,24,,,,,0.014066999116403245,40,1,1.1789814180485081e-05,0.008690413764978849
72,0.452579044692884,0.05021279304240492,-0.7125707633181895,-0.560974200942977,-0.5222005859055932,11.754798173904419,0,,,,,0.0009509792772045694,1,0,1.711767230516692e-05,1.3552527156068805e-16
73,31.565466942291614,1.2960620384215833,-0.6901048207233402,8.337041147998825e-06,8.294346429460475e-06,90.40769743919373,24,,,,,0.01419021268105411,40,1,1.6524181406888893e-05,0.3716012523134696
74,0.4349056236844898,0.05982764481427611,-0.7096545499837466,-0.5627314106855978,-0.5245773294927221,12.269392251968384,0,,,,,0.0006665822478067185,2,0,9.589372343965508e-06,1.3552527156068805e-16
75,31.907824136485644,0.837250776338657,-0.6477179885445419,-4.8194138546620024e-06,-2.734943454818506e-06,112.39071345329285,24,,,,,0.010385599059591799,40,2,1.2196459263738882e-05,0.06176247516437254
76,0.4520763763616093,0.047548706192291304,-0.7059912126447645,-0.5462185246212401,-0.5070541562445328,12.314497947692871,0,,,,,0.0009139900902606357,2,0,1.1443133077659873e-05,1.3552527156068805e-16
77,32.662835102370174,11.518193002252485,-0.6414259102879094,2.557856367757516e-05,2.545112122631643e-05,99.08627128601074,24,,,,,0.030928250233321408,40,2,3.0644039112087186e-05,0.043951103798650526
78,0.49498539265649744,0.04779344498487834,-0.7011032238454815,-0.5179769603633881,-0.47646589865945743,11.575041770935059,0,,,,,0.000961551717343162,2,0,1.1876558355439215e-05,1.3552527156068805e-16
79,31.391357436085254,0.7371117283545022,-0.6380297678599429,-5.268330196761539e-06,-3.824960967513391e-06,83.55192184448242,24,,,,,0.002922240747056326,40,1,4.009491896107615e-06,0.004580107270824724
80,0.4354415570356325,0.0451043888680138,-0.7039058317735076,-0.5581521504481124,-0.5209976130205751,11.953185558319092,0,32.7488182872071,-4.473919318570552e-06,9,0,0.0009494416814713191,2,0,1.4129241343918686e-05,1.3552527156068805e-16
81,31.950137833104648,0.9861137278337788,-0.6160098750562735,1.1399716905335922e-05,1.1342627036836639e-05,107.70719456672668,24,,,,,0.012308577920699115,40,2,2.4002374214171476e-05,0.28415339909223153
82,0.47733138946763776,0.045379097214938206,-0.6969309655880083,-0.5256451463442962,-0.48589118488750627,12.103633403778076,0,,,,,0.0009188387605297277,2,0,1.1501291278248615e-05,1.3552527156068805e-16
83,32.20101122763692,3.2252619723826017,-0.6930814203377804,-5.395839569821703e-06,-3.661617817840579e-06,86.97186040878296,24,,,,,0.017620021372834027,40,1,3.9056269068069745e-06,0.004998123224675345
84,0.43342142375768344,0.04575031355484297,-0.7031773964397356,-0.5705544887586549,-0.5352193895648321,12.12340235710144,0,,,,,0.0008912198235568602,1,0,1.5316375876262e-05,1.3552527156068805e-16
85,31.697409698141943,0.9041476405205202,-0.62181536356709,1.5662329008403475e-05,1.5576576959497324e-05,80.77850675582886,24,,,,,0.0009151143953324281,19,0,2.1480904666533778e-05,0.010915908296397906
86,0.44006123083032483,0.04378708671435266,-0.6972430251423904,-0.5423736581326855,-0.5043010408422115,12.295748472213745,0,,,,,0.000996828755772082,1,0,1.5238878735557293e-05,1.3552527156068805e-16
87,31.16432886363484,0.4557792012254277,-0.5786222228030375,3.7940922419377188e-06,3.7229912956959765e-06,87.69481039047241,24,,,,,0.0021902061758425906,40,1,2.6140028840237565e-05,0.006358518130913319
88,0.44305530355228046,0.04465550639555234,-0.6963786527565667,-0.5403193699030389,-0.5022182069120504,11.6671781539917,0,,,,,0.0008568456744954545,2,0,1.0659785075306516e-05,1.3552527156068805e-16
89,31.711218303841342,37.245590425581234,-0.5801488041422631,6.103266510182337e-05,6.073359086666841e-05,111.40562152862549,24,,,,,0.0009844212626801685,24,0,6.465672077672139e-05,0.4526581881105484
90,0.4443254472365872,0.043099406581954006,-0.6940894720701665,-0.5398146703227178,-0.5023287764800468,11.651684284210205,0,32.81867711144193,1.1759421002510706e-05,8,1,0.0007805575776365578,2,0,1.3115160262699987e-05,1.3552527156068805e-16
91,32.24199653019442,1.1178071280571475,-0.675214342529143,-3.5472560000471276e-06,-3.560726705043038e-06,110.17824959754944,24,,,,,0.051890924149361695,40,3,1.8370174629769126e-05,0.4797572197829255
92,0.3948807575139357,0.04109225829095067,-0.7009389147610403,-0.5798987708205732,-0.5455634774001459,11.825196027755737,0,,,,,0.0009817168261537501,1,0,1.3990284832288147e-05,1.3552527156068805e-16
93,32.67305957732332,4.46293959534746,-0.6557734941869258,5.529726943787061e-06,0.010176835062899459,118.89540529251099,24,,,,,1.3016032955766264,40,1,0.011291317374138894,1.6777545016781064
94,0.4001149411160124,0.045960817240390556,-0.700915873727302,-0.5829833296075961,-0.5490663843068975,11.952332735061646,0,,,,,0.0006356145770381252,2,0,1.2648716287810835e-05,1.3552527156068805e-16
95,33.940124676533294,34.009555440140375,-0.7467915352592782,1.1747982275878144e-06,0.027012404764178433,121.48019623756409,24,,,,,3.9143802982352454,40,2,0.027013464357270044,8.425132538293905
